text,ĐĂNG KÝ TÀI KHOẢN,ĐĂNG NHẬP HỆ THỐNG,QUÊN MẬT KHẨU VÀ ĐẶT LẠI MẬT KHẨU,PHÂN QUYỀN NGƯỜI DÙNG,QUẢN LÝ SỐ DƯ TÀI KHOẢN,XEM DANH SÁCH PHIÊN ĐẤU GIÁ,XEM CHI TIẾT SẢN PHẨM ĐẤU GIÁ,THAM GIA PHÒNG ĐẤU GIÁ,RỜI PHÒNG ĐẤU GIÁ,ĐẶT GIÁ TRONG PHIÊN ĐẤU GIÁ,CẬP NHẬT GIÁ REALTIME,XEM LỊCH SỬ ĐẶT GIÁ,CHAT TRONG PHÒNG ĐẤU GIÁ,XEM THỜI GIAN CÒN LẠI CỦA PHIÊN,ANTI-SNIPING,KHÓA NGƯỜI THAM GIA MỚI Ở CUỐI PHIÊN,TỰ ĐỘNG CHỐT PHIÊN ĐẤU GIÁ,XỬ LÝ TIỀN KHI PHIÊN KẾT THÚC,TỰ ĐỘNG ĐƯA NGƯỜI DÙNG VỀ LOBBY,SELLER TẠO YÊU CẦU PHIÊN ĐẤU GIÁ,KIỂM TRA DỮ LIỆU TẠO PHIÊN ĐẤU GIÁ,YÊU CẦU DUYỆT PHIÊN ĐẤU GIÁ,SELLER ĐÓNG PHIÊN ĐẤU GIÁ,THÔNG BÁO TRẠNG THÁI PHIÊN,CHATBOT HỖ TRỢ NGƯỜI DÙNG,NGOÀI LỀ,CHỦ ĐỀ NGUY HIỂM,AI HỖ TRỢ AUTO APPROVE,Không Rõ
khi còn ít thời gian thì có cấm join room không rồi xử lý tiền sau khi kết thúc phien pls,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"khi còn ít thời gian thì có cấm join room không và chatbot cần giải thích rule này cho người mới đi, mình hơi rối vì màn hình không nói rõ bước tiếp theo.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"Này ad, khi còn ít thời gian thì có cấm join room không, khi phòng tự khóa rồi tự chốt; nếu thiếu điều kiện thì báo rõ giúp mình được không.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
"Người mới có được vào phiên trong 30 giây cuối không, vì thời gian còn lại của phiên đang rất ít.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Admin ơi, người mới có được vào phiên trong 30 giây cuối không, khi tôi bấm tham gia phòng đấu giá mình đang thao tác?",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
nguoi moi co dc vao phien trong 30 giay cuoi ko va co lien quan den anti-sniping dung ko vi minh chua ro luong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
người mới có được vào phien trong 30 giây cuối không rồi hệ thống tự động chốt phiên sau đó nhé,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"người mới có được vào phiên trong 30 giây cuối không kèm thông báo rõ cho bidder biết đi, mình hơi rối vì màn hình không nói rõ bước tiếp theo.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"Ê cho hỏi, người mới có được vào phiên trong 30 giây cuối không, nếu không được vào thì có đưa về lobby không; nếu thiếu điều kiện thì báo rõ giúp mình vì mình chưa rõ luồng.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Tôi muốn biết rule khóa tham gia cuối phiên và vẫn cho người đang trong phòng đặt giá tiếp.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Help với, tôi muốn biết rule khóa tham gia cuối phiên để tránh người vào muộn phá giá realtime để khỏi làm sai?",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"toi muon biet rule khoa tham gia cuoi phien, vi phien vua dc seller dong som dc ko",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
tôi muốn biết rule khóa tham gia cuối phien rồi xử lý tiền sau khi kết thúc phiên pls,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"tôi muốn biết rule khóa tham gia cuối phiên và chatbot cần giải thích rule này cho người mới đi, mình hơi rối vì màn hình không nói rõ bước tiếp theo.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"Này ad, tôi muốn biết rule khóa tham gia cuối phiên, khi phòng tự khóa rồi tự chốt; nếu thiếu điều kiện thì báo rõ giúp mình được không.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
"Phòng đấu giá tự đóng cổng vào lúc nào, vì thời gian còn lại của phiên đang rất ít.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Admin ơi, phòng đấu giá tự đóng cổng vào lúc nào, khi tôi bấm tham gia phòng đấu giá mình đang thao tác?",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
room dg auto cong vao luc nao va co lien quan den anti-sniping dung ko vi minh chua ro luong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
phòng đấu giá tự đóng cổng vào lúc nào rồi hệ thống tự động chốt phien sau đó nhé,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"phòng đấu giá tự đóng cổng vào lúc nào kèm thông báo rõ cho bidder biết đi, mình hơi rối vì màn hình không nói rõ bước tiếp theo.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"Ê cho hỏi, phòng đấu giá tự đóng cổng vào lúc nào, nếu không được vào thì có đưa về lobby không; nếu thiếu điều kiện thì báo rõ giúp mình vì mình chưa rõ luồng.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Gần kết thúc phiên thì bidder mới bị chặn à và vẫn cho người đang trong phòng đặt giá tiếp.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Help với, gần kết thúc phiên thì bidder mới bị chặn à để tránh người vào muộn phá giá realtime để khỏi làm sai?",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"gan ket thuc phien thi bidder moi bi chan a, vi phien vua dc seller dong som dc ko",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
gần kết thúc phien thì bidder mới bị chặn à rồi xử lý tiền sau khi kết thúc phiên pls,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"gần kết thúc phiên thì bidder mới bị chặn à và chatbot cần giải thích rule này cho người mới đi, mình hơi rối vì màn hình không nói rõ bước tiếp theo.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"Này ad, gần kết thúc phiên thì bidder mới bị chặn à, khi phòng tự khóa rồi tự chốt; nếu thiếu điều kiện thì báo rõ giúp mình được không.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
"Cuối phiên app báo không nhận người tham gia mới, vì thời gian còn lại của phiên đang rất ít.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Admin ơi, cuối phiên app báo không nhận người tham gia mới, khi tôi bấm tham gia phòng đấu giá mình đang thao tác?",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
cuoi phien app bao ko nhan nguoi tham gia moi va co lien quan den anti-sniping dung ko vi minh chua ro luong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
cuối phien app báo không nhận người tham gia mới rồi hệ thống tự động chốt phiên sau đó nhé,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"cuối phiên app báo không nhận người tham gia mới kèm thông báo rõ cho bidder biết đi, mình hơi rối vì màn hình không nói rõ bước tiếp theo.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"Ê cho hỏi, cuối phiên app báo không nhận người tham gia mới, nếu không được vào thì có đưa về lobby không; nếu thiếu điều kiện thì báo rõ giúp mình vì mình chưa rõ luồng.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Chính sách khóa người vào muộn hoạt động thế nào và vẫn cho người đang trong phòng đặt giá tiếp.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Help với, chính sách khóa người vào muộn hoạt động thế nào để tránh người vào muộn phá giá realtime để khỏi làm sai?",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"chinh sach khoa nguoi vao muon hoat dong the nao, vi phien vua dc seller dong som dc ko",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
chính sách khóa người vào muộn hoạt động thế nào rồi xử lý tiền sau khi kết thúc phien pls,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"chính sách khóa người vào muộn hoạt động thế nào và chatbot cần giải thích rule này cho người mới đi, mình hơi rối vì màn hình không nói rõ bước tiếp theo.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"Này ad, chính sách khóa người vào muộn hoạt động thế nào, khi phòng tự khóa rồi tự chốt; nếu thiếu điều kiện thì báo rõ giúp mình được không.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
"Còn một phút mà bạn tôi không join được, vì thời gian còn lại của phiên đang rất ít.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Admin ơi, còn một phút mà bạn tôi không join được, khi tôi bấm tham gia phòng đấu giá mình đang thao tác?",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
con mot phut ma ban toi ko join dc va co lien quan den anti-sniping dung ko vi minh chua ro luong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
còn một phút mà bạn tôi không join được rồi hệ thống tự động chốt phien sau đó nhé,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"còn một phút mà bạn tôi không join được kèm thông báo rõ cho bidder biết đi, mình hơi rối vì màn hình không nói rõ bước tiếp theo.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"Ê cho hỏi, còn một phút mà bạn tôi không join được, nếu không được vào thì có đưa về lobby không; nếu thiếu điều kiện thì báo rõ giúp mình vì mình chưa rõ luồng.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Có phải anti-sniping nên khóa người mới không và vẫn cho người đang trong phòng đặt giá tiếp.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Help với, có phải anti-sniping nên khóa người mới không để tránh người vào muộn phá giá realtime để khỏi làm sai?",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"co phai anti-sniping nen khoa nguoi moi ko, vi phien vua dc seller dong som dc ko",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
có phải anti-sniping nên khóa người mới không rồi xử lý tiền sau khi kết thúc phien pls,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"có phải anti-sniping nên khóa người mới không và chatbot cần giải thích rule này cho người mới đi, mình hơi rối vì màn hình không nói rõ bước tiếp theo.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"Này ad, có phải anti-sniping nên khóa người mới không, khi phòng tự khóa rồi tự chốt; nếu thiếu điều kiện thì báo rõ giúp mình được không.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
"Khi countdown thấp thì hệ thống khóa nút tham gia à, vì thời gian còn lại của phiên đang rất ít.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Admin ơi, khi countdown thấp thì hệ thống khóa nút tham gia à, khi tôi bấm tham gia phòng đấu giá mình đang thao tác?",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
khi countdown thap thi he thong khoa nut tham gia a va co lien quan den anti-sniping dung ko vi minh chua ro luong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
khi countdown thấp thì hệ thống khóa nút tham gia à rồi hệ thống tự động chốt phien sau đó nhé,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"khi countdown thấp thì hệ thống khóa nút tham gia à kèm thông báo rõ cho bidder biết đi, mình hơi rối vì màn hình không nói rõ bước tiếp theo.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"Ê cho hỏi, khi countdown thấp thì hệ thống khóa nút tham gia à, nếu không được vào thì có đưa về lobby không; nếu thiếu điều kiện thì báo rõ giúp mình vì mình chưa rõ luồng.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Khóa người mới trước khi chốt phiên bao lâu và vẫn cho người đang trong phòng đặt giá tiếp.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Help với, khóa người mới trước khi chốt phiên bao lâu để tránh người vào muộn phá giá realtime để khỏi làm sai?",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"khoa nguoi moi truoc khi chot phien bao lau, vi phien vua dc seller dong som dc ko",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
khóa người mới trước khi chốt phien bao lâu rồi xử lý tiền sau khi kết thúc phiên pls,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"khóa người mới trước khi chốt phiên bao lâu và chatbot cần giải thích rule này cho người mới đi, mình hơi rối vì màn hình không nói rõ bước tiếp theo.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"Này ad, khóa người mới trước khi chốt phiên bao lâu, khi phòng tự khóa rồi tự chốt; nếu thiếu điều kiện thì báo rõ giúp mình được không.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
"Bidder đến muộn có bị đẩy ra không, vì thời gian còn lại của phiên đang rất ít.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Admin ơi, bidder đến muộn có bị đẩy ra không, khi tôi bấm tham gia phòng đấu giá mình đang thao tác?",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
bidder den muon co bi day ra ko va co lien quan den anti-sniping dung ko vi minh chua ro luong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
bidder đến muộn có bị đẩy ra không rồi hệ thống tự động chốt phien sau đó nhé,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"bidder đến muộn có bị đẩy ra không kèm thông báo rõ cho bidder biết đi, mình hơi rối vì màn hình không nói rõ bước tiếp theo.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"Ê cho hỏi, bidder đến muộn có bị đẩy ra không, nếu không được vào thì có đưa về lobby không; nếu thiếu điều kiện thì báo rõ giúp mình vì mình chưa rõ luồng.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Vì sao nút tham gia bị disabled cuối phiên và vẫn cho người đang trong phòng đặt giá tiếp.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Help với, vì sao nút tham gia bị disabled cuối phiên để tránh người vào muộn phá giá realtime để khỏi làm sai?",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"vi sao nut tham gia bi disabled cuoi phien, vi phien vua dc seller dong som dc ko",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
vì sao nút tham gia bị disabled cuối phien rồi xử lý tiền sau khi kết thúc phiên pls,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"vì sao nút tham gia bị disabled cuối phiên và chatbot cần giải thích rule này cho người mới đi, mình hơi rối vì màn hình không nói rõ bước tiếp theo.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"Này ad, vì sao nút tham gia bị disabled cuối phiên, khi phòng tự khóa rồi tự chốt; nếu thiếu điều kiện thì báo rõ giúp mình được không.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
"Admin có đặt thời gian khóa người mới không, vì thời gian còn lại của phiên đang rất ít.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Admin ơi, admin có đặt thời gian khóa người mới không, khi tôi bấm tham gia phòng đấu giá mình đang thao tác?",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ad co dat thoi gian khoa nguoi moi ko va co lien quan den anti-sniping dung ko vi minh chua ro luong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
admin có đặt thời gian khóa người mới không rồi hệ thống tự động chốt phien sau đó nhé,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"admin có đặt thời gian khóa người mới không kèm thông báo rõ cho bidder biết đi, mình hơi rối vì màn hình không nói rõ bước tiếp theo.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"Ê cho hỏi, admin có đặt thời gian khóa người mới không, nếu không được vào thì có đưa về lobby không; nếu thiếu điều kiện thì báo rõ giúp mình vì mình chưa rõ luồng.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Seller có nhìn thấy trạng thái khóa join cuối phiên không và vẫn cho người đang trong phòng đặt giá tiếp.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Help với, seller có nhìn thấy trạng thái khóa join cuối phiên không để tránh người vào muộn phá giá realtime để khỏi làm sai?",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"seller co nhin thay trang thai khoa join cuoi phien ko, vi phien vua dc seller dong som dc ko",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
seller có nhìn thấy trạng thái khóa join cuối phien không rồi xử lý tiền sau khi kết thúc phiên pls,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"seller có nhìn thấy trạng thái khóa join cuối phiên không và chatbot cần giải thích rule này cho người mới đi, mình hơi rối vì màn hình không nói rõ bước tiếp theo.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
