text,ĐĂNG KÝ TÀI KHOẢN,ĐĂNG NHẬP HỆ THỐNG,QUÊN MẬT KHẨU VÀ ĐẶT LẠI MẬT KHẨU,PHÂN QUYỀN NGƯỜI DÙNG,QUẢN LÝ SỐ DƯ TÀI KHOẢN,XEM DANH SÁCH PHIÊN ĐẤU GIÁ,XEM CHI TIẾT SẢN PHẨM ĐẤU GIÁ,THAM GIA PHÒNG ĐẤU GIÁ,RỜI PHÒNG ĐẤU GIÁ,ĐẶT GIÁ TRONG PHIÊN ĐẤU GIÁ,CẬP NHẬT GIÁ REALTIME,XEM LỊCH SỬ ĐẶT GIÁ,CHAT TRONG PHÒNG ĐẤU GIÁ,XEM THỜI GIAN CÒN LẠI CỦA PHIÊN,ANTI-SNIPING,KHÓA NGƯỜI THAM GIA MỚI Ở CUỐI PHIÊN,TỰ ĐỘNG CHỐT PHIÊN ĐẤU GIÁ,XỬ LÝ TIỀN KHI PHIÊN KẾT THÚC,TỰ ĐỘNG ĐƯA NGƯỜI DÙNG VỀ LOBBY,SELLER TẠO YÊU CẦU PHIÊN ĐẤU GIÁ,KIỂM TRA DỮ LIỆU TẠO PHIÊN ĐẤU GIÁ,YÊU CẦU DUYỆT PHIÊN ĐẤU GIÁ,SELLER ĐÓNG PHIÊN ĐẤU GIÁ,THÔNG BÁO TRẠNG THÁI PHIÊN,CHATBOT HỖ TRỢ NGƯỜI DÙNG,NGOÀI LỀ,CHỦ ĐỀ NGUY HIỂM,AI HỖ TRỢ AUTO APPROVE,Không Rõ
"Mình muốn rời phòng cuộc đấu giá đang chạy mà không mất dữ liệu, trước khi để mình vào phòng đấu giá, rồi app tự chuyển về danh sách phiên.",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Mình mới dùng app, mình muốn rời phòng cuộc đấu giá đang chạy mà không mất dữ liệu, nhưng mình bị đẩy khỏi phòng về màn chính vì mình chưa rõ luồng?",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"m muon roi room cuoc dg dang chay ma ko mat du lieu, nhung o lobby co nhieu card auction dang can xu ly lien",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mình muốn rời phòng cuộc đấu gía đang chạy mà không mất dữ liệu, sau đó chat hỏi thêm thông tin món hàng nhé",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mình muốn rời phòng cuộc đấu giá đang chạy mà không mất dữ liệu, nhưng cần nhập mã phòng trước đi, mình hơi rối vì thao tác trên màn hình không rõ lắm.",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Admin ơi, mình muốn rời phòng cuộc đấu giá đang chạy mà không mất dữ liệu, nhưng sau khi kết thúc thì về lobby, kèm chuyện ở lobby có nhiều card auction; nếu thiếu điều kiện thì báo rõ giúp mình vì mình chưa rõ luồng.",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Mình muốn rời phòng cuộc đấu giá đang chạy trước khi hết giờ, sau đó xem thêm các phiên khác, kèm chuyện mã phòng PHIEN-2026.",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alo ad, mình muốn rời phòng cuộc đấu giá đang chạy trước khi hết giờ, kèm chuyện gửi tin cho mọi người trong phiên để khỏi làm sai?",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"m muon roi room cuoc dg dang chay truoc khi het gio, kem chuyen vao room hien tai giup m, dong thoi nho bot giai thich them m hoi ren",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"mình muốn rời phòng cuộc đấu giá đang chạy trước khi hết giờ, sau đó đừng kẹt ở màn phien cũ được không",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"mình muốn rời phòng cuộc đấu giá đang chạy trước khi hết giờ, trước khi mình muốn quay lại danh sách phiên, đồng thời gửi tin cho mọi người trong phiên đi, mình hơi rối vì thao tác trên màn hình không rõ lắm.",0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Help với, mình muốn rời phòng cuộc đấu giá đang chạy trước khi hết giờ, nhưng khung chat phòng chưa hiện; nếu thiếu điều kiện thì báo rõ giúp mình để khỏi làm sai.",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mình muốn rời phòng cuộc đấu giá đang chạy vì không muốn đặt nữa, rồi nút tham gia phòng đang mờ.",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mình đang bị vướng, mình muốn rời phòng cuộc đấu giá đang chạy vì không muốn đặt nữa, đồng thời room đóng nên quay về lobby đang cần xử lý liền?",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"m muon roi room cuoc dg dang chay vi ko muon dat nua, truoc khi danh sach ngoai main lobby chua hien nhe",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mình muốn rời phòng cuộc đấu gía đang chạy vì không muốn đặt nữa, trước khi mình muốn nhắn trong chat room, rồi nút tham gia phòng đang mờ mình đang thao tác",0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mình muốn rời phòng cuộc đấu giá đang chạy vì không muốn đặt nữa, trước khi mình đang muốn join room đi, mình hơi rối vì thao tác trên màn hình không rõ lắm.",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mình mới dùng app, mình muốn rời phòng cuộc đấu giá đang chạy vì không muốn đặt nữa, rồi app tự chuyển về danh sách phiên, nhưng mã phòng P-774; nếu thiếu điều kiện thì báo rõ giúp mình đang cần xử lý liền.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Mình muốn rời phòng cuộc đấu giá đang chạy nhưng vẫn giữ tài khoản, kèm chuyện lọc phiên đang mở giúp mình.",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cứu mình với, mình muốn rời phòng cuộc đấu giá đang chạy nhưng vẫn giữ tài khoản, sau đó đừng gửi ra ngoài lobby mình hơi rén?",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"m muon roi room cuoc dg dang chay nhung van giu tk, dong thoi de m vao room dg, kem chuyen app tu chuyen ve danh sach phien dc ko",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"mình muốn rời phòng cuộc đấu gía đang chạy nhưng vẫn giữ tài khoản, sau đó mình bị đẩy khỏi phòng về màn chính pls",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"mình muốn rời phòng cuộc đấu giá đang chạy nhưng vẫn giữ tài khoản, sau đó ở lobby có nhiều card auction đi, mình hơi rối vì thao tác trên màn hình không rõ lắm.",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alo ad, mình muốn rời phòng cuộc đấu giá đang chạy nhưng vẫn giữ tài khoản, nhưng chat hỏi thêm thông tin món hàng; nếu thiếu điều kiện thì báo rõ giúp mình mình hơi rén.",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mình muốn rời phòng cuộc đấu giá đang chạy sau khi xem xong, trước khi cần nhập mã phòng trước.",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ê cho hỏi, mình muốn rời phòng cuộc đấu giá đang chạy sau khi xem xong, trước khi sau khi kết thúc thì về lobby, kèm chuyện ở lobby có nhiều card auction, rồi bot phân tích lỗi đang gặp nhé?",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"m muon roi room cuoc dg dang chay sau khi xem xong, truoc khi xem them cac phien khac m dang thao tac",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mình muốn rời phòng cuộc đấu giá đang chạy sau khi xem xong, nhưng gửi tin cho mọi người trong phien vì mình chưa rõ luồng",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mình muốn rời phòng cuộc đấu giá đang chạy sau khi xem xong, nhưng vào room hiện tại giúp mình, kèm chuyện mã phòng AUC-1024 đi, mình hơi rối vì thao tác trên màn hình không rõ lắm.",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mình đang bị vướng, mình muốn rời phòng cuộc đấu giá đang chạy sau khi xem xong, trước khi đừng kẹt ở màn phiên cũ; nếu thiếu điều kiện thì báo rõ giúp mình nhé.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Mình muốn rời phòng màn hình live mà không mất dữ liệu, trước khi mình muốn quay lại danh sách phiên, đồng thời gửi tin cho mọi người trong phiên.",0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Này ad, mình muốn rời phòng màn hình live mà không mất dữ liệu, nhưng khung chat phòng chưa hiện được không?",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"m muon roi room man hinh live ma ko mat du lieu, nhung nut tham gia room dang mo pls",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mình muốn rời phòng màn hình live mà khong mất dữ liệu, kèm chuyện room đóng nên quay về lobby để khỏi làm sai",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
