text,ĐĂNG KÝ TÀI KHOẢN,ĐĂNG NHẬP HỆ THỐNG,QUÊN MẬT KHẨU VÀ ĐẶT LẠI MẬT KHẨU,PHÂN QUYỀN NGƯỜI DÙNG,QUẢN LÝ SỐ DƯ TÀI KHOẢN,XEM DANH SÁCH PHIÊN ĐẤU GIÁ,XEM CHI TIẾT SẢN PHẨM ĐẤU GIÁ,THAM GIA PHÒNG ĐẤU GIÁ,RỜI PHÒNG ĐẤU GIÁ,ĐẶT GIÁ TRONG PHIÊN ĐẤU GIÁ,CẬP NHẬT GIÁ REALTIME,XEM LỊCH SỬ ĐẶT GIÁ,CHAT TRONG PHÒNG ĐẤU GIÁ,XEM THỜI GIAN CÒN LẠI CỦA PHIÊN,ANTI-SNIPING,KHÓA NGƯỜI THAM GIA MỚI Ở CUỐI PHIÊN,TỰ ĐỘNG CHỐT PHIÊN ĐẤU GIÁ,XỬ LÝ TIỀN KHI PHIÊN KẾT THÚC,TỰ ĐỘNG ĐƯA NGƯỜI DÙNG VỀ LOBBY,SELLER TẠO YÊU CẦU PHIÊN ĐẤU GIÁ,KIỂM TRA DỮ LIỆU TẠO PHIÊN ĐẤU GIÁ,YÊU CẦU DUYỆT PHIÊN ĐẤU GIÁ,SELLER ĐÓNG PHIÊN ĐẤU GIÁ,THÔNG BÁO TRẠNG THÁI PHIÊN,CHATBOT HỖ TRỢ NGƯỜI DÙNG,NGOÀI LỀ,CHỦ ĐỀ NGUY HIỂM,AI HỖ TRỢ AUTO APPROVE,Không Rõ
"chatbot giải thích giúp mình cách đấu giá vì mình mới dùng, đồng thời mình nói hơi thiếu ngữ cảnh, đồng thời balance đang hiển thị lạ đi, mình hơi rối vì thao tác trên màn hình không rõ lắm.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"Này ad, chatbot giải thích giúp mình cách đấu giá vì mình mới dùng, rồi chuẩn bị bid mức mới, rồi mã phòng A17; nếu thiếu điều kiện thì báo rõ giúp mình pls.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Chatbot giải thích giúp mình cách đấu giá trước khi thao tác, nhưng nút tham gia phòng đang mờ.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Mình mới dùng app, chatbot giải thích giúp mình cách đấu giá trước khi thao tác, sau đó đừng trừ tiền sai vì mình chưa rõ luồng?",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"bot giai thich giup m cach dg truoc khi thao tac, dong thoi gui yc tao phien cho ad dang can xu ly lien",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"chatbot giải thích giúp mình cách đấu gía trước khi thao tác, kèm chuyện mình nói hơi thiếu ngữ cảnh, kèm chuyện tạo auction request mới nhé",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
"chatbot giải thích giúp mình cách đấu giá trước khi thao tác, nhưng chuẩn bị bid mức mới đi, mình hơi rối vì thao tác trên màn hình không rõ lắm.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Admin ơi, chatbot giải thích giúp mình cách đấu giá trước khi thao tác, nhưng nút tham gia phòng đang mờ; nếu thiếu điều kiện thì báo rõ giúp mình vì mình chưa rõ luồng.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Chatbot giải thích giúp mình cách đấu giá để khỏi bấm sai, nhưng đừng trừ tiền sai.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Alo ad, chatbot giải thích giúp mình cách đấu giá để khỏi bấm sai, trước khi gửi yêu cầu tạo phiên cho admin để khỏi làm sai?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"bot giai thich giup m cach dg de khoi bam sai, roi m noi hoi thieu ngu canh m hoi ren",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"chatbot giải thích giúp mình cách đấu gía để khỏi bấm sai, sau đó chuẩn bị bid mức mới được không",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"chatbot giải thích giúp mình cách đấu giá để khỏi bấm sai, sau đó nút tham gia phòng đang mờ, rồi mã phòng SALA-05 đi, mình hơi rối vì thao tác trên màn hình không rõ lắm.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Help với, chatbot giải thích giúp mình cách đấu giá để khỏi bấm sai, nhưng đừng trừ tiền sai; nếu thiếu điều kiện thì báo rõ giúp mình để khỏi làm sai.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Chatbot giải thích giúp mình cách đấu giá theo đúng chức năng hệ thống, sau đó gửi yêu cầu tạo phiên cho admin.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Mình đang bị vướng, chatbot giải thích giúp mình cách đấu giá theo đúng chức năng hệ thống, đồng thời mình nói hơi thiếu ngữ cảnh, nhưng đặt 500k nếu hợp lệ đang cần xử lý liền?",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"bot giai thich giup m cach dg theo dung chuc nang he thong, roi chuan bi bid muc moi nhe",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"chatbot giải thích giúp mình cách đấu gía theo đúng chức năng hệ thống, rồi nút tham gia phòng đang mờ mình đang thao tác",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"chatbot giải thích giúp mình cách đấu giá theo đúng chức năng hệ thống, kèm chuyện đừng trừ tiền sai đi, mình hơi rối vì thao tác trên màn hình không rõ lắm.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Mình mới dùng app, chatbot giải thích giúp mình cách đấu giá theo đúng chức năng hệ thống, sau đó gửi yêu cầu tạo phiên cho admin; nếu thiếu điều kiện thì báo rõ giúp mình đang cần xử lý liền.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Chatbot giải thích giúp mình màn hình hiện tại bằng tiếng Việt dễ hiểu, đồng thời mình nói hơi thiếu ngữ cảnh, kèm chuyện nút tham gia phòng đang mờ.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"Cứu mình với, chatbot giải thích giúp mình màn hình hiện tại bằng tiếng Việt dễ hiểu, rồi chuẩn bị bid mức mới mình hơi rén?",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"bot giai thich giup m man hinh hien tai bang tieng viet de hieu, roi nut tham gia room dang mo dc ko",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"chatbot giải thích giúp mình màn hình hiện tại bằng tiếng Việt dễ hiểu, kèm chuyện đừng trừ tiền sai, nhưng mã phòg ROOM-88 pls",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"chatbot giải thích giúp mình màn hình hiện tại bằng tiếng Việt dễ hiểu, sau đó gửi yêu cầu tạo phiên cho admin đi, mình hơi rối vì thao tác trên màn hình không rõ lắm.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Alo ad, chatbot giải thích giúp mình màn hình hiện tại bằng tiếng Việt dễ hiểu, đồng thời mình nói hơi thiếu ngữ cảnh, đồng thời balance đang hiển thị lạ; nếu thiếu điều kiện thì báo rõ giúp mình mình hơi rén.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"Chatbot giải thích giúp mình màn hình hiện tại vì mình mới dùng, sau đó chuẩn bị bid mức mới.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Ê cho hỏi, chatbot giải thích giúp mình màn hình hiện tại vì mình mới dùng, sau đó nút tham gia phòng đang mờ nhé?",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"bot giai thich giup m man hinh hien tai vi m moi dung, nhung dung tru tien sai m dang thao tac",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"chatbot giải thích giúp mình màn hình hiện tại vì mình mới dùng, trước khi gửi yêu cầu tạo phien cho admin vì mình chưa rõ luồng",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"chatbot giải thích giúp mình màn hình hiện tại vì mình mới dùng, rồi mình nói hơi thiếu ngữ cảnh, sau đó tạo auction request mới đi, mình hơi rối vì thao tác trên màn hình không rõ lắm.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
"Mình đang bị vướng, chatbot giải thích giúp mình màn hình hiện tại vì mình mới dùng, sau đó chuẩn bị bid mức mới; nếu thiếu điều kiện thì báo rõ giúp mình nhé.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Chatbot giải thích giúp mình màn hình hiện tại trước khi thao tác, đồng thời nút tham gia phòng đang mờ.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Này ad, chatbot giải thích giúp mình màn hình hiện tại trước khi thao tác, trước khi đừng trừ tiền sai được không?",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"bot giai thich giup m man hinh hien tai truoc khi thao tac, roi gui yc tao phien cho ad, kem chuyen ma room bid-09 pls",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"chatbot giải thích giúp mình màng hình hiện tại trước khi thao tác, nhưng mình nói hơi thiếu ngữ cảnh để khỏi làm sai",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"chatbot giải thích giúp mình màn hình hiện tại trước khi thao tác, đồng thời chuẩn bị bid mức mới đi, mình hơi rối vì thao tác trên màn hình không rõ lắm.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Cứu mình với, chatbot giải thích giúp mình màn hình hiện tại trước khi thao tác, đồng thời nút tham gia phòng đang mờ; nếu thiếu điều kiện thì báo rõ giúp mình được không.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Chatbot giải thích giúp mình màn hình hiện tại để khỏi bấm sai, đồng thời đừng trừ tiền sai.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Admin ơi, chatbot giải thích giúp mình màn hình hiện tại để khỏi bấm sai, kèm chuyện gửi yêu cầu tạo phiên cho admin mình đang thao tác?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"bot giai thich giup m man hinh hien tai de khoi bam sai, sau do m noi hoi thieu ngu canh, kem chuyen dat 500k neu hop le vi m chua ro luong",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"chatbot giải thích giúp mình màng hình hiện tại để khỏi bấm sai, trước khi chuẩn bị bid mức mới đang cần xử lý liền",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"chatbot giải thích giúp mình màn hình hiện tại để khỏi bấm sai, trước khi nút tham gia phòng đang mờ đi, mình hơi rối vì thao tác trên màn hình không rõ lắm.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Ê cho hỏi, chatbot giải thích giúp mình màn hình hiện tại để khỏi bấm sai, đồng thời đừng trừ tiền sai; nếu thiếu điều kiện thì báo rõ giúp mình mình đang thao tác.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Chatbot giải thích giúp mình màn hình hiện tại theo đúng chức năng hệ thống, trước khi gửi yêu cầu tạo phiên cho admin.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Help với, chatbot giải thích giúp mình màn hình hiện tại theo đúng chức năng hệ thống, rồi mình nói hơi thiếu ngữ cảnh, nhưng nút tham gia phòng đang mờ, nhưng mã phòng GOLD-21 pls?",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"bot giai thich giup m man hinh hien tai theo dung chuc nang he thong, sau do chuan bi bid muc moi de khoi lam sai",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"chatbot giải thích giúp mình màn hình hiện tại theo đúng chức năng hệ thống, sau đó nút tham gia phòg đang mờ mình hơi rén",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"chatbot giải thích giúp mình màn hình hiện tại theo đúng chức năng hệ thống, nhưng đừng trừ tiền sai đi, mình hơi rối vì thao tác trên màn hình không rõ lắm.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Này ad, chatbot giải thích giúp mình màn hình hiện tại theo đúng chức năng hệ thống, trước khi gửi yêu cầu tạo phiên cho admin; nếu thiếu điều kiện thì báo rõ giúp mình pls.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Chatbot giải thích giúp mình nút đặt giá bằng tiếng Việt dễ hiểu, đồng thời mình nói hơi thiếu ngữ cảnh, đồng thời balance đang hiển thị lạ.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"Mình mới dùng app, chatbot giải thích giúp mình nút đặt giá bằng tiếng Việt dễ hiểu, rồi chuẩn bị bid mức mới vì mình chưa rõ luồng?",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"bot giai thich giup m nut dat gia bang tieng viet de hieu, roi nut tham gia room dang mo dang can xu ly lien",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"chatbot giải thích giúp mình nút đăt giá bằng tiếng Việt dễ hiểu, kèm chuyện đừng trừ tiền sai nhé",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"chatbot giải thích giúp mình nút đặt giá bằng tiếng Việt dễ hiểu, sau đó gửi yêu cầu tạo phiên cho admin đi, mình hơi rối vì thao tác trên màn hình không rõ lắm.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Admin ơi, chatbot giải thích giúp mình nút đặt giá bằng tiếng Việt dễ hiểu, đồng thời mình nói hơi thiếu ngữ cảnh, rồi tạo auction request mới; nếu thiếu điều kiện thì báo rõ giúp mình vì mình chưa rõ luồng.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
"Chatbot giải thích giúp mình nút đặt giá vì mình mới dùng, sau đó chuẩn bị bid mức mới, kèm chuyện mã phòng PHIEN-2026.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Alo ad, chatbot giải thích giúp mình nút đặt giá vì mình mới dùng, sau đó nút tham gia phòng đang mờ để khỏi làm sai?",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"bot giai thich giup m nut dat gia vi m moi dung, nhung dung tru tien sai m hoi ren",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"chatbot giải thích giúp mình nút đặt giá vì mình mới dùng, trước khi gửi yêu cầu tạo phien cho admin được không",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"chatbot giải thích giúp mình nút đặt giá vì mình mới dùng, rồi mình nói hơi thiếu ngữ cảnh đi, mình hơi rối vì thao tác trên màn hình không rõ lắm.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"Help với, chatbot giải thích giúp mình nút đặt giá vì mình mới dùng, sau đó chuẩn bị bid mức mới; nếu thiếu điều kiện thì báo rõ giúp mình để khỏi làm sai.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Chatbot giải thích giúp mình nút đặt giá trước khi thao tác, đồng thời nút tham gia phòng đang mờ.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Mình đang bị vướng, chatbot giải thích giúp mình nút đặt giá trước khi thao tác, trước khi đừng trừ tiền sai đang cần xử lý liền?",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"bot giai thich giup m nut dat gia truoc khi thao tac, roi gui yc tao phien cho ad nhe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"chatbot giải thích giúp mình nút đăt giá trước khi thao tác, nhưng mình nói hơi thiếu ngữ cảnh, sau đó đặt 500k nếu hợp lệ mình đang thao tác",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"chatbot giải thích giúp mình nút đặt giá trước khi thao tác, đồng thời chuẩn bị bid mức mới đi, mình hơi rối vì thao tác trên màn hình không rõ lắm.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Mình mới dùng app, chatbot giải thích giúp mình nút đặt giá trước khi thao tác, đồng thời nút tham gia phòng đang mờ, kèm chuyện mã phòng P-774; nếu thiếu điều kiện thì báo rõ giúp mình đang cần xử lý liền.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Chatbot giải thích giúp mình nút đặt giá để khỏi bấm sai, đồng thời đừng trừ tiền sai.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Cứu mình với, chatbot giải thích giúp mình nút đặt giá để khỏi bấm sai, kèm chuyện gửi yêu cầu tạo phiên cho admin mình hơi rén?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"bot giai thich giup m nut dat gia de khoi bam sai, sau do m noi hoi thieu ngu canh, truoc khi nut tham gia room dang mo dc ko",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"chatbot giải thích giúp mình nút đăt giá để khỏi bấm sai, trước khi chuẩn bị bid mức mới pls",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"chatbot giải thích giúp mình nút đặt giá để khỏi bấm sai, trước khi nút tham gia phòng đang mờ đi, mình hơi rối vì thao tác trên màn hình không rõ lắm.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Alo ad, chatbot giải thích giúp mình nút đặt giá để khỏi bấm sai, đồng thời đừng trừ tiền sai; nếu thiếu điều kiện thì báo rõ giúp mình mình hơi rén.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Chatbot giải thích giúp mình nút đặt giá theo đúng chức năng hệ thống, trước khi gửi yêu cầu tạo phiên cho admin.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Ê cho hỏi, chatbot giải thích giúp mình nút đặt giá theo đúng chức năng hệ thống, rồi mình nói hơi thiếu ngữ cảnh, rồi balance đang hiển thị lạ nhé?",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"bot giai thich giup m nut dat gia theo dung chuc nang he thong, sau do chuan bi bid muc moi m dang thao tac",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"chatbot giải thích giúp mình nút đặt giá theo đúng chức năng hệ thống, sau đó nút tham gia phòg đang mờ vì mình chưa rõ luồng",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"chatbot giải thích giúp mình nút đặt giá theo đúng chức năng hệ thống, nhưng đừng trừ tiền sai, kèm chuyện mã phòng AUC-1024 đi, mình hơi rối vì thao tác trên màn hình không rõ lắm.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Mình đang bị vướng, chatbot giải thích giúp mình nút đặt giá theo đúng chức năng hệ thống, trước khi gửi yêu cầu tạo phiên cho admin; nếu thiếu điều kiện thì báo rõ giúp mình nhé.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Chatbot giải thích giúp mình vai trò seller bằng tiếng Việt dễ hiểu, trước khi mình nói hơi thiếu ngữ cảnh, kèm chuyện tạo auction request mới.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
"Này ad, chatbot giải thích giúp mình vai trò seller bằng tiếng Việt dễ hiểu, kèm chuyện chuẩn bị bid mức mới được không?",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"bot giai thich giup m vai tro seller bang tieng viet de hieu, kem chuyen nut tham gia room dang mo pls",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"chatbot giải thích giúp mình vai trò seler bằng tiếng Việt dễ hiểu, rồi đừng trừ tiền sai để khỏi làm sai",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
