text,ĐĂNG KÝ TÀI KHOẢN,ĐĂNG NHẬP HỆ THỐNG,QUÊN MẬT KHẨU VÀ ĐẶT LẠI MẬT KHẨU,PHÂN QUYỀN NGƯỜI DÙNG,QUẢN LÝ SỐ DƯ TÀI KHOẢN,XEM DANH SÁCH PHIÊN ĐẤU GIÁ,XEM CHI TIẾT SẢN PHẨM ĐẤU GIÁ,THAM GIA PHÒNG ĐẤU GIÁ,RỜI PHÒNG ĐẤU GIÁ,ĐẶT GIÁ TRONG PHIÊN ĐẤU GIÁ,CẬP NHẬT GIÁ REALTIME,XEM LỊCH SỬ ĐẶT GIÁ,CHAT TRONG PHÒNG ĐẤU GIÁ,XEM THỜI GIAN CÒN LẠI CỦA PHIÊN,ANTI-SNIPING,KHÓA NGƯỜI THAM GIA MỚI Ở CUỐI PHIÊN,TỰ ĐỘNG CHỐT PHIÊN ĐẤU GIÁ,XỬ LÝ TIỀN KHI PHIÊN KẾT THÚC,TỰ ĐỘNG ĐƯA NGƯỜI DÙNG VỀ LOBBY,SELLER TẠO YÊU CẦU PHIÊN ĐẤU GIÁ,KIỂM TRA DỮ LIỆU TẠO PHIÊN ĐẤU GIÁ,YÊU CẦU DUYỆT PHIÊN ĐẤU GIÁ,SELLER ĐÓNG PHIÊN ĐẤU GIÁ,THÔNG BÁO TRẠNG THÁI PHIÊN,CHATBOT HỖ TRỢ NGƯỜI DÙNG,NGOÀI LỀ,CHỦ ĐỀ NGUY HIỂM,AI HỖ TRỢ AUTO APPROVE,Không Rõ
"Help với, seller muốn tạo phiên đồng hồ cơ trong hôm nay, sau đó role của mình đang bị lẫn, đồng thời thông tin sản phẩm nhập chưa hợp lệ, sau đó mã phòng GOLD-21 pls?",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"seller muon tao phien dong ho co trong hom nay, roi validate ten mo ta gia anh de khoi lam sai",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"seller muốn tạo phien đồng hồ cơ trong hôm nay, sau đó yêu cầu duyệt còn pending mình hơi rén",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"seller muốn tạo phiên đồng hồ cơ trong hôm nay, rồi kết quả auto approve là gì đi, mình hơi rối vì thao tác trên màn hình không rõ lắm.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"Này ad, seller muốn tạo phiên đồng hồ cơ trong hôm nay, đồng thời cần đúng quyền bidder; nếu thiếu điều kiện thì báo rõ giúp mình pls.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Seller muốn tạo phiên máy ảnh film với giá khởi điểm 1 triệu, sau đó kiểm tra dữ liệu tạo phiên có thiếu không, kèm chuyện yêu cầu duyệt còn pending.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"Mình mới dùng app, seller muốn tạo phiên máy ảnh film với giá khởi điểm 1 triệu, kèm chuyện admin đã approve chưa vì mình chưa rõ luồng?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"seller muon tao phien may anh film voi gia khoi diem 1 trieu, truoc khi classifier duyet auto dang chay dang can xu ly lien",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"seller muốn tạo phien máy ảnh film với giá khởi điểm 1 triệu, kèm chuyện vì tài khoản này không phải admin, đồng thời sản phẩm máy ảnh film nhé",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"seller muốn tạo phiên máy ảnh film với giá khởi điểm 1 triệu, đồng thời xem dữ liệu trước khi gửi duyệt đi, mình hơi rối vì thao tác trên màn hình không rõ lắm.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"Admin ơi, seller muốn tạo phiên máy ảnh film với giá khởi điểm 1 triệu, nhưng phiên đang chờ admin duyệt, nhưng classifier duyệt tự động đang chạy; nếu thiếu điều kiện thì báo rõ giúp mình vì mình chưa rõ luồng.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"Seller muốn tạo phiên máy ảnh film kèm mô tả rõ ràng, kèm chuyện mô hình tự đánh giá phiên này, sau đó mã phòng PHIEN-2026.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"Alo ad, seller muốn tạo phiên máy ảnh film kèm mô tả rõ ràng, sau đó đừng hiện nhầm chức năng seller để khỏi làm sai?",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"seller muon tao phien may anh film kem mo ta ro rang, kem chuyen bao loi field con trong, dong thoi nho bot giai thich them m hoi ren",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
"seller muốn tạo phien máy ảnh film kèm mô tả rõ ràng, nhưng gửi lên hàng đợi duyệt được không",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"seller muốn tạo phiên máy ảnh film kèm mô tả rõ ràng, đồng thời AI auto approve có tham gia duyệt, nhưng đừng hiện nhầm chức năng seller đi, mình hơi rối vì thao tác trên màn hình không rõ lắm.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"Help với, seller muốn tạo phiên máy ảnh film kèm mô tả rõ ràng, sau đó kiểm tra quyền user trước; nếu thiếu điều kiện thì báo rõ giúp mình để khỏi làm sai.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Seller muốn tạo phiên máy ảnh film để admin duyệt, rồi thông tin sản phẩm nhập chưa hợp lệ, đồng thời sản phẩm đồng hồ cơ.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"Mình đang bị vướng, seller muốn tạo phiên máy ảnh film để admin duyệt, kèm chuyện xem trạng thái duyệt phiên đang cần xử lý liền?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"seller muon tao phien may anh film de ad duyet, nhung neu ai ko chac thi day ad nhe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"seller muốn tạo phien máy ảnh film để admin duyệt, nhưng role của mình đang bị lẫn, kèm chuyện thông tin sản phẩm nhập chưa hợp lệ mình đang thao tác",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"seller muốn tạo phiên máy ảnh film để admin duyệt, kèm chuyện validate tên mô tả giá ảnh đi, mình hơi rối vì thao tác trên màn hình không rõ lắm.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"Mình mới dùng app, seller muốn tạo phiên máy ảnh film để admin duyệt, nhưng yêu cầu duyệt còn pending, rồi mã phòng P-774; nếu thiếu điều kiện thì báo rõ giúp mình đang cần xử lý liền.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"Seller muốn tạo phiên máy ảnh film có ảnh sản phẩm, trước khi kết quả auto approve là gì.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"Cứu mình với, seller muốn tạo phiên máy ảnh film có ảnh sản phẩm, sau đó cần đúng quyền bidder mình hơi rén?",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"seller muon tao phien may anh film co anh sp, dong thoi check du lieu tao phien co thieu ko, nhung yc duyet con pending dc ko",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"seller muốn tạo phien máy ảnh film có ảnh sản phẩm, sau đó admin đã approve chưa, kèm chuyện sản phẩm MacBook cũ pls",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"seller muốn tạo phiên máy ảnh film có ảnh sản phẩm, rồi classifier duyệt tự động đang chạy đi, mình hơi rối vì thao tác trên màn hình không rõ lắm.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"Alo ad, seller muốn tạo phiên máy ảnh film có ảnh sản phẩm, sau đó vì tài khoản này không phải admin; nếu thiếu điều kiện thì báo rõ giúp mình mình hơi rén.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Seller muốn tạo phiên máy ảnh film trong hôm nay, đồng thời xem dữ liệu trước khi gửi duyệt.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"Ê cho hỏi, seller muốn tạo phiên máy ảnh film trong hôm nay, nhưng phiên đang chờ admin duyệt, nhưng classifier duyệt tự động đang chạy, rồi bot phân tích lỗi đang gặp nhé?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
"seller muon tao phien may anh film trong hom nay, sau do mo hinh tu danh gia phien nay m dang thao tac",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"seller muốn tạo phien máy ảnh film trong hôm nay, đồng thời đừng hiện nhầm chức năng seller vì mình chưa rõ luồng",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"seller muốn tạo phiên máy ảnh film trong hôm nay, sau đó báo lỗi field còn trống, đồng thời mã phòng AUC-1024 đi, mình hơi rối vì thao tác trên màn hình không rõ lắm.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"Mình đang bị vướng, seller muốn tạo phiên máy ảnh film trong hôm nay, trước khi gửi lên hàng đợi duyệt; nếu thiếu điều kiện thì báo rõ giúp mình nhé.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"Seller muốn tạo phiên MacBook cũ với giá khởi điểm 1 triệu, đồng thời AI auto approve có tham gia duyệt, nhưng đừng hiện nhầm chức năng seller, trước khi sản phẩm iPhone 15.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"Này ad, seller muốn tạo phiên MacBook cũ với giá khởi điểm 1 triệu, sau đó kiểm tra quyền user trước được không?",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"seller muon tao phien macbook cu voi gia khoi diem 1 trieu, kem chuyen thong tin sp nhap chua hop le pls",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
