text,ĐĂNG KÝ TÀI KHOẢN,ĐĂNG NHẬP HỆ THỐNG,QUÊN MẬT KHẨU VÀ ĐẶT LẠI MẬT KHẨU,PHÂN QUYỀN NGƯỜI DÙNG,QUẢN LÝ SỐ DƯ TÀI KHOẢN,XEM DANH SÁCH PHIÊN ĐẤU GIÁ,XEM CHI TIẾT SẢN PHẨM ĐẤU GIÁ,THAM GIA PHÒNG ĐẤU GIÁ,RỜI PHÒNG ĐẤU GIÁ,ĐẶT GIÁ TRONG PHIÊN ĐẤU GIÁ,CẬP NHẬT GIÁ REALTIME,XEM LỊCH SỬ ĐẶT GIÁ,CHAT TRONG PHÒNG ĐẤU GIÁ,XEM THỜI GIAN CÒN LẠI CỦA PHIÊN,ANTI-SNIPING,KHÓA NGƯỜI THAM GIA MỚI Ở CUỐI PHIÊN,TỰ ĐỘNG CHỐT PHIÊN ĐẤU GIÁ,XỬ LÝ TIỀN KHI PHIÊN KẾT THÚC,TỰ ĐỘNG ĐƯA NGƯỜI DÙNG VỀ LOBBY,SELLER TẠO YÊU CẦU PHIÊN ĐẤU GIÁ,KIỂM TRA DỮ LIỆU TẠO PHIÊN ĐẤU GIÁ,YÊU CẦU DUYỆT PHIÊN ĐẤU GIÁ,SELLER ĐÓNG PHIÊN ĐẤU GIÁ,THÔNG BÁO TRẠNG THÁI PHIÊN,CHATBOT HỖ TRỢ NGƯỜI DÙNG,NGOÀI LỀ,CHỦ ĐỀ NGUY HIỂM,AI HỖ TRỢ AUTO APPROVE,Không Rõ
"Admin ơi, mình muốn tham gia phòng AUC-1024 nhưng nút vào bị mờ, nhưng mình sợ hết thời gian, rồi bot phân tích lỗi đang gặp; nếu thiếu điều kiện thì báo rõ giúp mình vì mình chưa rõ luồng.",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Mình muốn tham gia phòng AUC-1024 nếu còn quyền tham gia, nhưng muốn vượt người đang dẫn.",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alo ad, mình muốn tham gia phòng AUC-1024 nếu còn quyền tham gia, đồng thời quy tắc khóa phòng cuối phiên là gì để khỏi làm sai?",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"m muon tham gia room auc-1024 neu con quyen tham gia, roi m muon quay lai danh sach phien m hoi ren",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mình muốn tham gia phòng AUC-1024 nếu còn quyền tham gia, rồi cần đọc mô tả món hàng được khong",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mình muốn tham gia phòng AUC-1024 nếu còn quyền tham gia, sau đó mình sợ hết thời gian, rồi mã phòng SALA-05 đi, mình hơi rối vì thao tác trên màn hình không rõ lắm.",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Help với, mình muốn tham gia phòng AUC-1024 nếu còn quyền tham gia, nhưng muốn vượt người đang dẫn; nếu thiếu điều kiện thì báo rõ giúp mình để khỏi làm sai.",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mình muốn tham gia phòng AUC-1024 sau khi đăng nhập, nhưng quy tắc khóa phòng cuối phiên là gì.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mình đang bị vướng, mình muốn tham gia phòng AUC-1024 sau khi đăng nhập, đồng thời mình muốn quay lại danh sách phiên, kèm chuyện ảnh sản phẩm chưa rõ đang cần xử lý liền?",0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"m muon tham gia room auc-1024 sau khi login, dong thoi can doc mo ta mon hang nhe",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mình muốn tham gia phòng AUC-1024 sau khi đăg nhập, rồi mình sợ hết thời gian mình đang thao tác",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mình muốn tham gia phòng AUC-1024 sau khi đăng nhập, kèm chuyện muốn vượt người đang dẫn đi, mình hơi rối vì thao tác trên màn hình không rõ lắm.",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mình mới dùng app, mình muốn tham gia phòng AUC-1024 sau khi đăng nhập, nhưng quy tắc khóa phòng cuối phiên là gì; nếu thiếu điều kiện thì báo rõ giúp mình đang cần xử lý liền.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mình muốn tham gia phòng ROOM-88 để đặt giá, sau đó mình muốn quay lại danh sách phiên, sau đó mình sợ hết thời gian.",0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cứu mình với, mình muốn tham gia phòng ROOM-88 để đặt giá, sau đó cần đọc mô tả món hàng mình hơi rén?",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"m muon tham gia room room-88 de dat gia, truoc khi m so het thoi gian dc ko",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mình muốn tham gia phòng ROOM-88 để đặt giá, đồng thời muốn vượt ngừoi đang dẫn, sau đó mã phòng ROOM-88 pls",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mình muốn tham gia phòng ROOM-88 để đặt giá, rồi quy tắc khóa phòng cuối phiên là gì, trước khi bot hướng dẫn bước tiếp theo đi, mình hơi rối vì thao tác trên màn hình không rõ lắm.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"Alo ad, mình muốn tham gia phòng ROOM-88 để đặt giá, sau đó mình muốn quay lại danh sách phiên, kèm chuyện đặt 500k nếu hợp lệ; nếu thiếu điều kiện thì báo rõ giúp mình mình hơi rén.",0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mình muốn tham gia phòng ROOM-88 trước khi hết giờ, rồi cần đọc mô tả món hàng.",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ê cho hỏi, mình muốn tham gia phòng ROOM-88 trước khi hết giờ, sau đó mình sợ hết thời gian nhé?",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"m muon tham gia room room-88 truoc khi het gio, nhung muon vuot nguoi dang dan m dang thao tac",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mình muốn tham gia phòng ROOM-88 trước khi hết giờ, đồng thời quy tắc khóa phòng cuối phien là gì vì mình chưa rõ luồng",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"mình muốn tham gia phòng ROOM-88 trước khi hết giờ, rồi mình muốn quay lại danh sách phiên, kèm chuyện người mới có bị chặn ở cuối phiên đi, mình hơi rối vì thao tác trên màn hình không rõ lắm.",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mình đang bị vướng, mình muốn tham gia phòng ROOM-88 trước khi hết giờ, rồi cần đọc mô tả món hàng; nếu thiếu điều kiện thì báo rõ giúp mình nhé.",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mình muốn tham gia phòng ROOM-88 nhưng nút vào bị mờ, đồng thời mình sợ hết thời gian.",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Này ad, mình muốn tham gia phòng ROOM-88 nhưng nút vào bị mờ, trước khi muốn vượt người đang dẫn được không?",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"m muon tham gia room room-88 nhung nut vao bi mo, kem chuyen quy tac khoa room cuoi phien la gi, dong thoi ma room bid-09 pls",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"mình muốn tham gia phòng ROOM-88 nhưng nút vào bị mờ, nhưng mình muốn quay lại danh sách phien để khỏi làm sai",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mình muốn tham gia phòng ROOM-88 nhưng nút vào bị mờ, nhưng cần đọc mô tả món hàng đi, mình hơi rối vì thao tác trên màn hình không rõ lắm.",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cứu mình với, mình muốn tham gia phòng ROOM-88 nhưng nút vào bị mờ, đồng thời mình sợ hết thời gian; nếu thiếu điều kiện thì báo rõ giúp mình được không.",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mình muốn tham gia phòng ROOM-88 nếu còn quyền tham gia, đồng thời muốn vượt người đang dẫn.",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Admin ơi, mình muốn tham gia phòng ROOM-88 nếu còn quyền tham gia, rồi quy tắc khóa phòng cuối phiên là gì mình đang thao tác?",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"m muon tham gia room room-88 neu con quyen tham gia, sau do m muon quay lai danh sach phien, truoc khi anh sp chua ro vi m chua ro luong",0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mình muốn tham gia phòg ROOM-88 nếu còn quyền tham gia, sau đó cần đọc mô tả món hàng, đồng thời chatbot nói dễ hiểu giúp mình đang cần xử lý liền",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"mình muốn tham gia phòng ROOM-88 nếu còn quyền tham gia, trước khi mình sợ hết thời gian đi, mình hơi rối vì thao tác trên màn hình không rõ lắm.",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ê cho hỏi, mình muốn tham gia phòng ROOM-88 nếu còn quyền tham gia, đồng thời muốn vượt người đang dẫn; nếu thiếu điều kiện thì báo rõ giúp mình mình đang thao tác.",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mình muốn tham gia phòng ROOM-88 sau khi đăng nhập, đồng thời quy tắc khóa phòng cuối phiên là gì.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Help với, mình muốn tham gia phòng ROOM-88 sau khi đăng nhập, rồi mình muốn quay lại danh sách phiên, kèm chuyện mình sợ hết thời gian, nhưng mã phòng GOLD-21 pls?",0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"m muon tham gia room room-88 sau khi login, roi can doc mo ta mon hang de khoi lam sai",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mình muốn tham gia phòng ROOM-88 sau khi đăg nhập, sau đó mình sợ hết thời gian mình hơi rén",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mình muốn tham gia phòng ROOM-88 sau khi đăng nhập, nhưng muốn vượt người đang dẫn đi, mình hơi rối vì thao tác trên màn hình không rõ lắm.",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Này ad, mình muốn tham gia phòng ROOM-88 sau khi đăng nhập, đồng thời quy tắc khóa phòng cuối phiên là gì; nếu thiếu điều kiện thì báo rõ giúp mình pls.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mình muốn tham gia phòng phiên này để đặt giá, đồng thời mình muốn quay lại danh sách phiên, nhưng đặt 500k nếu hợp lệ.",0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mình mới dùng app, mình muốn tham gia phòng phiên này để đặt giá, đồng thời cần đọc mô tả món hàng vì mình chưa rõ luồng?",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"m muon tham gia room phien nay de dat gia, roi m so het thoi gian dang can xu ly lien",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mình muốn tham gia phòng phien này để đặt giá, kèm chuyện muốn vượt người đang dẫn nhé",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mình muốn tham gia phòng phiên này để đặt giá, nhưng quy tắc khóa phòng cuối phiên là gì đi, mình hơi rối vì thao tác trên màn hình không rõ lắm.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Admin ơi, mình muốn tham gia phòng phiên này để đặt giá, đồng thời mình muốn quay lại danh sách phiên, trước khi người mới có bị chặn ở cuối phiên; nếu thiếu điều kiện thì báo rõ giúp mình vì mình chưa rõ luồng.",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mình muốn tham gia phòng phiên này trước khi hết giờ, nhưng cần đọc mô tả món hàng, sau đó mã phòng PHIEN-2026.",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alo ad, mình muốn tham gia phòng phiên này trước khi hết giờ, đồng thời mình sợ hết thời gian để khỏi làm sai?",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"m muon tham gia room phien nay truoc khi het gio, truoc khi muon vuot nguoi dang dan, dong thoi nho bot giai thich them m hoi ren",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"mình muốn tham gia phòng phien này trước khi hết giờ, kèm chuyện quy tắc khóa phòng cuối phiên là gì được không",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"mình muốn tham gia phòng phiên này trước khi hết giờ, nhưng mình muốn quay lại danh sách phiên đi, mình hơi rối vì thao tác trên màn hình không rõ lắm.",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Help với, mình muốn tham gia phòng phiên này trước khi hết giờ, nhưng cần đọc mô tả món hàng; nếu thiếu điều kiện thì báo rõ giúp mình để khỏi làm sai.",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mình muốn tham gia phòng phiên này nhưng nút vào bị mờ, kèm chuyện mình sợ hết thời gian.",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mình đang bị vướng, mình muốn tham gia phòng phiên này nhưng nút vào bị mờ, rồi muốn vượt người đang dẫn đang cần xử lý liền?",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"m muon tham gia room phien nay nhung nut vao bi mo, sau do quy tac khoa room cuoi phien la gi nhe",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"mình muốn tham gia phòng phien này nhưng nút vào bị mờ, trước khi mình muốn quay lại danh sách phiên, rồi ảnh sản phẩm chưa rõ mình đang thao tác",0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mình muốn tham gia phòng phiên này nhưng nút vào bị mờ, trước khi cần đọc mô tả món hàng đi, mình hơi rối vì thao tác trên màn hình không rõ lắm.",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mình mới dùng app, mình muốn tham gia phòng phiên này nhưng nút vào bị mờ, kèm chuyện mình sợ hết thời gian, rồi mã phòng P-774; nếu thiếu điều kiện thì báo rõ giúp mình đang cần xử lý liền.",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mình muốn tham gia phòng phiên này nếu còn quyền tham gia, kèm chuyện muốn vượt người đang dẫn.",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cứu mình với, mình muốn tham gia phòng phiên này nếu còn quyền tham gia, nhưng quy tắc khóa phòng cuối phiên là gì mình hơi rén?",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"m muon tham gia room phien nay neu con quyen tham gia, dong thoi m muon quay lai danh sach phien, truoc khi m so het thoi gian dc ko",0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mình muốn tham gia phòng phien này nếu còn quyền tham gia, đồng thời cần đọc mô tả món hàng pls",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mình muốn tham gia phòng phiên này nếu còn quyền tham gia, rồi mình sợ hết thời gian đi, mình hơi rối vì thao tác trên màn hình không rõ lắm.",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alo ad, mình muốn tham gia phòng phiên này nếu còn quyền tham gia, kèm chuyện muốn vượt người đang dẫn; nếu thiếu điều kiện thì báo rõ giúp mình mình hơi rén.",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mình muốn tham gia phòng phiên này sau khi đăng nhập, kèm chuyện quy tắc khóa phòng cuối phiên là gì.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ê cho hỏi, mình muốn tham gia phòng phiên này sau khi đăng nhập, nhưng mình muốn quay lại danh sách phiên, sau đó đặt 500k nếu hợp lệ, trước khi bot phân tích lỗi đang gặp nhé?",0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"m muon tham gia room phien nay sau khi login, nhung can doc mo ta mon hang m dang thao tac",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mình muốn tham gia phòng phiên này sau khi đăg nhập, đồng thời mình sợ hết thời gian vì mình chưa rõ luồng",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mình muốn tham gia phòng phiên này sau khi đăng nhập, trước khi muốn vượt người đang dẫn, kèm chuyện mã phòng AUC-1024 đi, mình hơi rối vì thao tác trên màn hình không rõ lắm.",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mình đang bị vướng, mình muốn tham gia phòng phiên này sau khi đăng nhập, kèm chuyện quy tắc khóa phòng cuối phiên là gì; nếu thiếu điều kiện thì báo rõ giúp mình nhé.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mình muốn tham gia phòng sản phẩm iPhone 15 để đặt giá, trước khi mình muốn quay lại danh sách phiên, đồng thời người mới có bị chặn ở cuối phiên.",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Này ad, mình muốn tham gia phòng sản phẩm iPhone 15 để đặt giá, trước khi cần đọc mô tả món hàng được không?",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"m muon tham gia room sp iphone 15 de dat gia, kem chuyen m so het thoi gian pls",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mình muốn tham gia phòng sản phầm iPhone 15 để đặt giá, rồi muốn vượt người đang dẫn để khỏi làm sai",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mình muốn tham gia phòng sản phẩm iPhone 15 để đặt giá, sau đó quy tắc khóa phòng cuối phiên là gì đi, mình hơi rối vì thao tác trên màn hình không rõ lắm.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cứu mình với, mình muốn tham gia phòng sản phẩm iPhone 15 để đặt giá, trước khi mình muốn quay lại danh sách phiên; nếu thiếu điều kiện thì báo rõ giúp mình được không.",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
